idGroupeGenerique;codeCIS;typeGenerique
615;60238853;1
615;68538895;1
615;68203174;1
615;66595239;1
615;64853979;1
615;60576207;1
615;63387090;1
615;62034970;1
615;61101010;1
615;62731574;1
615;64891296;1
615;62541436;1
616;63855240;0
616;69979597;1
616;66284708;1
616;65616965;1
616;63316766;1
616;68828126;1
616;63201536;1
616;64162883;1
616;60782890;1
616;67647055;1
616;67270558;1
616;65496590;1
616;66319116;1
616;65004263;1
616;64944934;1
616;60158147;1
616;62928283;1
616;62870741;1
616;62725621;1
616;69206885;1
617;61943930;0
617;62128302;1
617;63333858;1
617;60764337;1
617;69139269;1
617;65065017;1
619;66845664;0
619;67743961;0
619;67252909;1
619;65694191;1
619;68579276;1
619;63775310;1
619;68482208;1
619;67392010;1
619;69339782;1
619;69476628;1
619;61282094;1
619;61301363;1
620;67460027;0
620;67409050;0
620;65278054;1
620;61693373;1
620;68915823;1
620;63792263;1
620;67102553;1
620;65222582;1
620;63806097;1
620;61137469;1
620;60577565;1
620;69194835;1
621;65118181;0
621;68334241;0
621;65739633;1
621;60778995;1
621;67961508;1
621;69196619;1
621;61946531;1
621;60102426;1
621;63743120;1
621;60996524;1
621;63731748;1
621;67076845;1
622;64539188;0
622;64968127;0
622;68988369;1
622;62577806;1
622;69905668;1
622;60432840;1
622;65042709;1
622;68269128;1
622;67292654;1
622;67576284;1
622;64705546;1
622;61505540;1
622;66396792;1
622;62443426;1
622;65647786;1
622;68512110;1
622;68040834;1
622;63066736;1
623;63972222;0
623;60987991;0
623;60142043;1
623;67511468;1
623;66331314;1
623;66401403;1
623;61171820;1
623;64648458;1
623;65085169;1
623;66564254;1
623;69725606;1
623;63728257;1
623;60922709;1
623;66162063;1
623;66578478;1
623;65627869;1
623;63729811;1
623;61516533;1
624;62266207;0
624;63699439;1
624;66563273;1
625;67565156;0
625;61201295;1
625;65603284;1
629;61403425;0
629;66976215;1
629;62542837;1
629;64959295;1
629;62632843;1
629;65018658;1
629;61422183;1
629;65462588;1
629;61499240;1
629;61598594;1
629;68412722;1
629;69018164;1
629;64393420;1
629;62129888;1
629;68181404;1
629;69347028;1
629;63118574;1
629;68832758;1
629;69117187;1
630;66430942;0
630;62538618;1
630;63507789;1
630;63326881;1
630;60075192;1
630;69427168;1
630;65301147;1
630;66340014;1
630;64847937;1
630;60234214;1
630;61556809;1
630;68383021;1
630;65074475;1
630;65012267;1
630;67164971;1
630;64860361;1
630;67280381;1
630;60767155;1
630;67708686;1
632;61751079;0
632;66290522;1
632;62471742;1
632;61091947;1
632;61164434;1
635;65065736;0
635;64786092;1
636;60485953;0
636;60660790;1
637;65122219;0
637;60793381;1
638;64212457;0
638;65460224;1
638;69386789;1
638;64147835;1
638;60848739;1
638;66316885;1
638;67229134;1
638;66388308;1
638;62734983;1
638;60766975;1
639;61928914;0
639;64622919;1
639;64029160;1
640;67491777;0
640;67692495;1
640;64029160;1
641;65169457;0
641;60944132;0
641;61940966;1
641;66946962;1
641;65550846;1
641;64300843;1
641;60852253;1
642;60658234;0
642;68514385;0
642;61763366;1
642;63897780;1
642;66605982;1
642;62756595;1
642;62468632;1
645;65274166;0
645;62651562;1
645;66750312;1
645;68880233;1
649;66873350;0
649;66227874;1
649;60034936;1
649;64825983;1
649;66534720;1
649;64520234;1
649;68880443;1
649;61678930;1
649;61393881;1
650;67555436;0
650;62701346;1
650;69323162;1
650;67320057;1
650;60502840;1
650;66763498;1
650;69572441;1
650;60693915;1
653;67578431;0
653;69264461;1
653;61904596;1
654;69366377;0
654;65466309;1
654;61085944;1
655;67396382;0
655;68070731;1
655;61183477;1
655;65775864;1
655;62357468;1
655;69077892;1
655;66379896;1
655;60616840;1
655;63213595;1
655;69520448;1
655;63416752;1
655;67260756;1
655;69014881;1
655;67013880;1
655;65662763;1
655;64914777;1
655;60311269;1
655;69976277;1
655;65993012;1
656;62650485;0
656;69050347;0
656;66782630;1
656;66317873;1
656;61094391;1
656;68881591;1
656;61869049;1
656;62258064;1
656;64024786;1
656;63122238;1
656;64312190;1
656;61622725;1
656;60715308;1
656;69767110;1
656;64461572;1
656;60468103;1
656;62201818;1
656;69001204;1
656;61400781;1
656;62705768;1
656;68369527;1
656;69912851;1
656;65651044;1
656;68816412;1
657;69972923;0
657;62262995;0
657;66596864;1
657;64813949;1
657;62078187;1
657;60618161;1
657;60044492;1
657;67257660;1
657;61350780;1
657;64282911;1
657;64836474;1
657;62410369;1
657;69657571;1
657;64267973;1
657;65367065;1
657;62998260;1
657;63688528;1
657;60876140;1
657;61842034;1
657;69251827;1
657;60502559;1
657;60538669;1
659;62303214;0
659;60002283;1
659;67760505;1
659;69997905;1
659;64163818;1
659;68434537;1
659;67354892;1
659;67271293;1
659;60968852;1
659;63568984;1
659;63213613;1
659;67160962;1
659;65664198;1
659;68900650;1
659;62689972;1
659;61355076;1
659;69367995;1
659;63917756;1
660;68451230;0
660;68700831;1
660;67568693;1
660;66289783;1
660;64048335;1
660;65889825;1
661;62481448;0
661;60933292;1
661;62961098;1
661;69950357;1
661;61485696;1
662;68510337;0
662;62213717;1
662;66972380;1
662;62376828;1
662;64337254;1
663;68822568;0
663;62793241;1
663;67937514;1
663;62751185;1
663;60094125;1
664;60330586;0
664;68762562;1
664;67676765;1
664;63823011;1
664;64944927;1
664;64108825;1
664;66343989;1
664;63861752;1
665;65771499;0
666;63632223;0
666;68494153;1
666;66819566;1
666;61171418;1
666;61325649;1
666;63099572;1
666;64433523;1
666;67421348;1
666;69491847;1
666;66942362;1
668;61941057;0
668;67228961;1
668;66768812;1
668;67280335;1
668;67127720;1
668;67200677;1
668;69201646;1
668;69634537;1
670;63226984;0
670;65009278;1
670;66216486;1
670;63080629;1
670;66730562;1
670;65788737;1
670;67652611;1
670;65424299;1
670;67411585;1
670;66203873;1
670;65398438;1
671;62901197;0
671;65133607;1
671;69875082;1
671;68129222;1
671;65880178;1
672;62311321;0
672;65040811;1
672;65326798;1
672;61594165;1
673;64367525;0
674;61497951;0
674;61506592;1
674;63855735;1
674;64255608;1
674;61150445;1
674;64377569;1
675;66649523;0
675;65828929;1
675;64809705;1
675;61197676;1
675;61720468;1
675;66427896;1
676;67548121;0
676;68389476;1
676;61120733;1
677;66695638;0
677;69892263;1
677;61872287;1
677;64469583;1
677;61206381;1
677;65730641;1
678;68209070;0
678;64293046;1
678;63522848;1
678;65569273;1
678;66731810;1
678;67366752;1
680;69667569;0
680;69978029;1
680;64720320;1
680;61365825;1
680;62217822;1
680;67685910;1
681;69671845;0
681;64986919;1
690;60233817;0
690;61138546;1
690;69739716;1
690;68820617;1
690;64892925;1
690;69282192;1
690;65485245;1
690;66496173;1
690;67739518;1
690;60300340;1
690;66202636;1
690;69537967;1
690;62851449;1
690;60050253;1
690;69694032;1
690;60096215;1
691;61631770;0
691;60342439;1
691;69740017;1
691;68356857;1
691;60862062;1
691;69867826;1
691;68635013;1
691;63140802;1
691;63274491;1
691;69477687;1
691;69733040;1
691;68989108;1
694;67586588;0
694;69871575;1
694;66793438;1
694;68686698;1
694;64876127;1
694;67482194;1
694;69298093;1
694;65017150;1
694;69645626;1
695;60379569;0
695;69557311;1
696;67739404;0
696;63558577;1
696;65407232;1
696;66110981;1
698;68951381;0
698;68303979;0
698;69934919;4
698;69701943;4
698;64400053;4
698;63399491;1
698;66886839;4
698;64860386;1
698;68468895;1
698;63688396;4
698;63519688;1
698;66750351;1
698;60304591;1
698;68006209;1
698;68598561;1
699;61662919;0
699;66219621;0
699;66479409;4
699;62720364;4
699;68513842;4
699;60041560;1
699;62079531;4
699;66682217;1
699;64652264;1
699;67078561;4
699;64878644;1
699;66642660;1
699;67774686;1
699;65353140;1
699;61416209;1
700;65657321;0
700;64395332;0
700;63225989;4
700;60225681;4
700;68247092;4
700;62475071;1
700;60004487;4
700;60613075;1
700;66117965;1
700;67177933;4
700;67950433;1
700;63144569;1
700;66892557;1
700;65170801;1
700;65603398;1
701;60841335;0
701;63202499;1
701;60748831;1
701;67673769;1
701;61810086;1
701;60908912;1
701;66396881;1
701;65216234;1
701;66627053;1
701;62740801;1
701;60170224;1
701;62113318;1
701;67305219;1
701;64208220;1
701;61410900;1
701;64191689;1
701;69768664;1
702;68837844;0
702;60700110;1
702;61216849;1
702;68022188;1
702;62559135;1
702;62546091;1
703;60456154;0
703;60226979;1
703;68895395;1
703;60217108;1
703;60507086;1
703;60866178;1
703;68316389;1
703;63227972;1
703;60265252;1
703;67367256;1
703;60822192;1
703;65771677;1
703;62586367;1
703;66669650;1
703;61229120;1
703;62022612;1
703;62462565;1
704;67974498;0
704;60457822;1
704;60451762;1
704;69250369;1
704;63488196;1
704;68526081;1
704;62702619;1
704;60898838;1
704;64677303;1
704;66458219;1
704;64450316;1
704;63499933;1
704;69501565;1
704;66058449;1
704;63996294;1
704;61164110;1
705;60120812;0
705;65484054;1
705;66782833;1
705;66829350;1
705;67243333;1
705;69123578;1
705;66511369;1
705;69862722;1
705;65043939;1
705;60306813;1
705;65846731;1
705;62179268;1
706;61591226;0
706;64533356;0
706;62428328;1
706;62617179;1
707;69913330;0
707;63185288;1
707;66257643;1
709;60978355;0
709;68423188;1
710;62345035;0
710;60602246;1
710;67247075;1
711;67232155;0
711;65220275;0
711;60388778;0
711;69424492;1
711;63873893;1
711;65309165;1
711;66870977;1
711;67655664;1
711;64806919;1
711;65109848;1
711;60145801;1
711;60789970;1
711;60905873;1
711;65479580;1
711;67471874;1
711;64033881;1
711;65410328;1
711;64895526;1
711;64202242;1
711;62257471;1
711;67719654;1
711;66187344;1
711;67490401;1
711;63973299;1
711;63896963;1
711;64544018;1
711;66350332;1
711;60670457;1
711;60065294;1
711;64121178;1
712;64475248;0
712;62872450;0
712;65387769;1
713;60852004;0
713;64916550;0
713;60958826;1
713;62912304;1
713;66518260;1
713;62066676;1
713;65769893;1
713;68272626;1
713;68067589;1
713;60679068;1
714;62174933;0
714;67346657;0
714;67936106;1
714;63830486;1
714;63641749;1
714;63114533;1
714;67732819;1
715;68108025;0
715;63646109;1
715;62539894;1
715;69840327;1
715;64432962;1
715;66177841;1
715;66243024;1
715;67439271;1
716;60914025;0
716;61706123;1
716;63420708;1
716;63983293;1
716;69172109;1
716;63860433;1
716;64639719;1
716;66651741;1
716;65904024;1
716;69419292;1
717;60616751;0
717;61876289;1
717;68983087;1
717;65850530;1
717;66964914;1
717;63460581;1
717;69490072;1
717;63658264;1
717;63074380;1
717;61270455;1
718;69186151;0
718;60281114;1
718;64400555;1
718;62723759;1
718;64119540;1
718;60826422;1
718;63071772;1
718;61170825;1
718;60558248;1
718;60356727;1
719;65409532;0
719;64438171;1
719;63198855;1
719;69318101;1
719;66657616;1
719;62581637;1
719;65173904;1
719;68826374;1
719;67976474;1
719;66537773;1
720;63972471;0
720;66125702;1
721;67510932;0
721;61136221;1
722;66171354;0
722;65715931;1
722;63743330;1
722;62191473;1
722;65031328;1
723;68627340;0
723;65951942;1
723;65770931;1
723;63152128;1
723;68462974;1
723;64268979;1
723;69393253;1
723;65100379;1
723;65658398;1
723;61276216;0
724;61782427;0
724;67727640;1
724;66537392;1
724;60270712;1
724;60514928;1
724;66001099;1
724;64098726;1
724;63423024;0
725;64199166;0
725;66640136;1
725;67543971;1
725;66104409;1
725;62793362;1
726;69552232;0
726;65336568;1
726;65465495;1
726;69426034;1
726;65140320;1
726;62866789;1
726;64169187;1
726;63848121;1
726;67697019;1
726;64326051;1
729;61168144;0
729;66325927;1
729;69339992;1
729;60845134;1
729;67765751;1
729;62851214;1
729;68880774;1
729;64290413;1
729;67398796;1
729;65039517;1
729;62891109;1
729;61854951;1
729;68256216;1
730;68664125;0
730;64891645;1
730;64932120;1
730;67722611;1
730;62705654;1
730;60126594;1
730;65448204;1
730;60530925;1
730;65539091;1
730;64117856;1
730;65322216;1
730;68722386;1
731;63450904;0
731;65465495;1
731;69426034;1
732;68103252;0
732;65806466;1
733;62562672;0
733;64064179;1
733;67941295;1
733;64744218;1
734;64292072;0
734;62050519;1
734;69501597;1
734;61101964;1
735;63094301;0
735;61111556;1
735;63462194;1
735;61773264;1
735;61674704;1
736;69298346;0
736;64196024;1
736;63229902;1
736;68514022;1
736;67897258;1
736;62527625;1
736;61535416;1
736;66460615;1
736;67002485;1
736;60462538;1
737;69931588;0
737;60418851;1
737;67831258;1
737;63548095;1
737;68800657;1
740;65054729;0
740;66963221;1
740;69088077;1
740;68446952;1
740;61348060;1
740;69745669;1
740;61813890;1
740;63471784;1
742;62590216;0
742;63781726;1
743;61026771;0
743;66391546;1
743;67955409;1
746;67288175;0
746;69343268;1
746;64348044;1
746;69701039;1
746;68016662;1
746;61110397;1
746;68804495;1
747;67136370;0
747;63615576;0
747;64226503;1
747;62043026;1
747;65921931;1
747;69480060;1
747;61536144;1
747;60719986;1
748;60804995;0
748;64339173;1
748;65372571;1
748;61957549;1
748;62202966;1
748;69013007;1
748;65002725;1
749;67461944;0
749;64381603;1
750;69918085;0
750;65013910;1
750;66117506;1
750;62581943;1
750;60023270;1
750;69817200;1
750;69840124;1
750;61536443;1
751;60916229;0
751;65225870;1
751;65618215;1
752;64087053;0
752;61390351;1
752;66172552;1
754;64784789;0
754;69602023;1
754;68444182;1
754;69094443;1
754;67699080;1
754;61684812;1
754;66377564;1
754;69588470;1
754;67647226;1
754;68932922;1
754;67418601;1
754;68463581;1
754;62059557;1
754;65819403;1
754;65982158;1
754;60326538;1
755;68617360;0
755;64700264;1
755;60111101;1
756;64492112;0
756;69489312;1
756;67399300;1
756;62883226;1
756;66107736;1
756;60293216;1
756;66935695;1
756;65543531;1
756;63831823;1
756;60791099;1
756;64849151;1
756;66801276;1
756;65224722;1
756;65035967;1
756;65478037;1
756;69034542;1
756;63255320;1
757;60928936;0
757;66288222;1
758;63479642;0
758;64833033;1
758;60048722;1
758;68182805;1
758;65743852;1
758;63352659;1
758;62514439;1
758;67572325;1
762;66394873;0
762;60483685;0
762;60171874;1
762;67560839;1
762;68559206;1
762;69316285;1
762;65001986;1
762;62121667;1
762;68778495;1
762;67231427;1
762;62842464;1
762;67678848;1
762;61420022;1
762;64528829;1
762;69556818;1
762;65371195;1
764;69025707;0
764;67143411;0
764;61297395;1
764;69111782;1
764;67523100;1
764;67688988;1
764;60587100;1
764;62978795;1
764;61803711;1
764;65695884;1
764;64807138;1
764;69239369;1
764;63233181;1
764;69021776;1
764;69101592;1
764;68873833;1
766;66370559;0
766;64576012;1
766;68050052;1
766;65025364;1
766;63011031;1
766;66851902;1
767;67480631;0
767;61118586;1
767;66104277;1
767;66739091;1
767;67582006;1
767;60131805;1
768;63602269;0
768;63999931;1
768;68674482;1
768;62360681;1
768;62856446;1
768;66504830;1
769;67245028;0
769;60105568;1
769;61706625;1
769;62232322;1
769;61146240;1
769;69133501;1
770;66459972;0
771;64617270;0
772;68987922;0
775;60309948;0
775;69849657;1
775;69084488;1
775;60329598;1
776;60796349;0
776;61334993;1
776;67355243;1
776;60580134;1
777;66226772;0
777;65555398;1
777;63231675;1
777;68574610;1
777;61709240;1
777;65450408;1
777;69564537;1
777;60529613;1
777;68783058;1
777;65602182;1
777;65294293;1
777;64397575;1
779;69612398;0
779;67222054;1
779;62602914;1
779;62705088;1
779;66127952;1
779;61019912;1
779;65725046;1
779;61094014;1
780;60580369;0
780;60221042;1
780;62120177;1
780;69249210;1
780;66921845;1
780;68347107;1
780;67836928;1
780;61699383;1
780;68323960;1
780;62619486;1
780;61192519;1
780;67685458;1
782;67951706;0
782;67667652;0
782;66430643;1
782;66806921;1
782;64971365;1
782;69907338;1
782;64062783;1
782;62670616;1
782;65951045;1
782;63197358;1
782;62884890;1
782;61334559;1
782;60415474;1
782;61935264;1
782;67292184;1
782;69138306;1
782;61567061;1
782;65795863;1
783;69323760;0
784;65573720;0
784;64937683;1
784;65133639;1
784;69972859;1
784;62434473;1
784;62525923;1
784;61893438;1
784;62979783;1
784;68774041;1
784;62787968;1
784;69847599;1
784;61138457;1
784;64019682;1
784;61387063;1
784;65254854;1
787;68416845;0
787;69929605;1
787;66941495;1
787;64635603;1
788;65379402;0
788;69057701;1
788;66289534;1
788;64952190;1
789;64067524;0
789;68681555;1
789;62630116;1
790;68283252;0
790;68370262;1
790;69748156;1
790;64823053;1
791;65315798;0
791;65623326;1
791;65432495;1
791;65674089;1
792;68588503;0
792;65870796;1
792;67896334;1
792;68265172;1
793;65143010;0
793;62303584;1
793;64025557;1
793;65410260;1
794;62080626;0
794;67711999;1
794;61958918;1
794;64826590;1
795;69863646;0
795;68077576;1
795;62423007;1
795;67341610;1
795;67627533;1
795;63735807;1
795;61689332;1
795;68501612;1
795;65291297;1
795;61392480;1
795;62880372;1
795;67040436;1
795;63468069;1
795;67917554;1
795;64391177;1
795;64723206;1
795;65936883;1
795;67633493;1
795;66370235;1
795;64431294;1
796;67376675;0
796;68268955;1
796;61435661;1
796;64385103;1
796;68583755;1
796;66102931;1
797;62851901;0
797;61925708;1
797;66728497;1
797;61665573;1
797;68928888;1
798;63216709;0
798;61779406;1
798;62639275;1
798;61164683;1
798;68996857;1
798;66223203;1
799;62695427;0
799;61063392;1
800;61326459;0
800;69530022;1
800;68586438;1
800;62860665;1
800;64349947;1
801;66881233;0
801;64525733;0
801;64027031;1
801;65865176;1
801;66500390;1
801;64689437;1
801;63489405;1
801;64264685;1
801;63181215;1
801;69716450;1
801;65335733;1
801;61198148;1
801;69431234;1
802;69016117;0
802;64645309;0
802;61996139;1
802;68156835;1
802;61129497;1
802;67516383;1
802;61675795;1
802;65547280;1
802;61917992;1
802;63005092;1
802;67696401;1
802;68233840;1
803;62711493;0
803;62355702;0
803;63777286;1
803;63428683;1
803;64848754;1
804;68232350;0
804;66145053;1
804;61180239;1
804;68606225;1
804;65339379;1
804;65016842;1
804;63083116;1
804;63819739;1
804;63369594;1
804;65579520;1
807;67276995;0
807;64293046;1
807;65569273;1
808;65203016;0
808;65828929;1
808;61197676;1
809;69982928;0
809;69892263;1
809;64469583;1
810;69422057;0
810;61506592;1
810;64255608;1
811;65324797;0
811;65843557;1
811;68971544;1
811;62518601;1
811;68950817;1
811;67632249;1
811;67943111;1
811;62456078;1
811;65451809;1
811;67635925;1
811;60990208;1
811;66337630;1
811;64636979;1
811;61422735;1
811;61290319;1
811;66040892;1
811;68681313;1
811;60546299;1
811;65726148;1
812;60047271;0
812;67124642;1
812;64928570;1
812;69812566;1
812;64431910;1
812;62443337;1
812;69109347;1
812;62478726;1
812;60284377;1
812;60643442;1
812;65011037;1
813;69584073;0
813;64801466;1
813;62686289;1
813;61892119;1
813;62543622;1
813;66221405;1
813;64450063;1
813;63732750;1
814;60562606;0
814;61689364;1
814;67970560;1
815;68188391;0
815;67673826;1
815;66917327;1
815;67224906;1
815;60885716;1
818;66292199;0
818;60951632;1
818;69597074;1
818;63943758;1
818;64189866;1
818;67032667;1
818;69319897;1
818;66879143;1
818;62414855;1
819;64522751;0
819;60582498;1
819;66799793;1
819;66849787;1
819;60691750;1
819;66802809;1
819;68121332;1
819;68699820;1
819;68370547;1
819;60938446;1
819;64860048;1
819;68789755;1
819;61259277;1
819;62621779;1
820;62173094;0
820;63101055;1
820;65718888;1
820;66950569;1
820;67086615;1
820;69143068;1
820;68109682;1
820;61673680;1
821;69850613;0
821;63575847;1
821;64112026;1
821;60216885;1
821;63268887;1
821;66290166;1
821;63953179;1
821;63104681;1
821;60275990;1
822;60567254;0
822;63080878;1
822;66138888;1
822;68181443;1
822;64726309;1
823;61689033;0
823;69585257;1
823;62441101;1
823;62739717;1
823;62500756;1
823;67807816;1
823;60557826;1
823;60648304;1
823;61721627;1
824;64708108;0
824;67306926;1
824;63898672;1
824;68008765;1
824;61647575;1
824;65254676;1
824;67468515;1
824;60282814;1
824;60303614;1
825;67481345;0
825;60488216;1
825;61605035;1
825;68251475;1
825;66359477;1
825;60519505;1
825;63462842;1
825;67229700;1
825;66842294;1
825;62860284;1
825;61496529;1
825;61606055;1
825;66173953;1
825;60595232;1
826;67402045;0
826;67093855;1
826;68200527;1
826;61539884;1
826;61736604;1
826;68062738;1
826;67853728;1
826;60722085;1
826;62356252;1
827;64933635;0
827;66542998;1
827;61904639;1
827;64593129;1
827;68311716;1
827;69985835;1
827;68352481;1
827;65513666;1
827;62872607;1
827;62603012;1
827;68596553;1
827;68420651;1
827;64439316;1
827;66411408;1
829;61037038;0
829;65502207;1
830;69040449;0
830;65502207;1
831;63564053;0
831;67971897;1
831;68235154;1
831;68437921;1
831;64604935;1
831;66324953;1
831;63095428;1
831;67602487;1
831;65534176;1
831;68045849;1
831;67548153;1
831;62806062;1
831;67233727;1
831;68348757;1
831;64289126;1
831;61767507;1
831;69381226;1
831;68458869;1
831;62280908;1
831;67036338;1
831;63275675;1
831;64132502;1
831;63356668;1
831;61142968;1
831;68519902;1
831;60124999;1
831;61106826;1
831;66493202;1
832;61929560;0
832;66180816;1
834;62666240;0
835;67299307;0
835;69240211;1
836;69091027;0
836;67660704;1
836;67677454;1
836;65110373;1
836;62546668;1
837;64565845;0
837;63145849;1
837;60625921;1
837;68916754;1
837;61662029;1
837;65618628;1
837;60734372;1
837;64802027;1
837;60464076;1
837;63603104;1
837;69360552;1
840;60748386;0
840;64910412;1
840;64700905;1
840;66011410;1
841;68149328;0
841;68145486;1
841;60198113;1
841;65715600;1
845;62782316;0
845;67536813;1
845;61444219;1
845;64310442;1
845;69551237;1
845;65014745;1
845;63218382;1
845;61732805;1
845;68569129;1
845;65208682;1
846;61823653;0
846;66273170;0
846;69593873;1
846;66383663;1
846;61960118;1
846;67519721;1
846;62253042;1
846;64854807;1
846;67357066;1
846;62582582;1
846;66870190;1
846;66599839;2
846;60282789;1
846;64116131;1
846;69319623;1
847;67813947;0
847;62204262;0
847;62241816;1
847;60375880;1
847;65756419;1
847;68751498;1
847;61143842;1
847;60232359;1
847;65243256;1
847;69590076;1
847;68065816;1
847;65621357;1
847;66248854;1
847;68337885;1
848;69557432;0
848;62312829;0
848;68598472;1
848;65471256;1
848;68615199;1
848;65780473;1
848;66334381;1
848;62118322;1
848;62435881;1
848;62207600;1
848;66599839;1
848;62925789;1
848;68410194;1
848;67087471;1
849;67481950;0
849;67507637;0
849;67863626;1
849;60729806;1
849;64331543;1
849;68455307;1
849;61614493;1
849;62871220;1
849;65065818;1
849;63809022;1
849;66566668;1
849;65922894;1
849;69969418;1
849;68684658;1
849;65200162;1
850;63139718;0
850;62422784;0
850;62791450;1
850;65176633;1
850;63240667;1
850;63859865;1
850;69356073;1
850;65262744;1
850;69115058;1
850;69148058;1
850;65613289;1
850;64621863;1
850;69502717;1
850;63798234;1
851;66124970;0
851;61939017;0
851;63643725;1
851;63075856;1
851;60560046;1
851;64062452;1
851;64487357;1
851;65061780;1
851;61644248;1
851;60407883;1
851;68522318;1
851;63374805;1
851;69008387;1
851;61272488;1
852;62334028;0
852;62121674;1
852;62395668;1
852;65410050;1
852;66643449;1
852;62139010;1
852;66306898;1
852;63357040;1
852;61327803;1
852;60468320;1
852;66186609;1
852;63587956;1
852;68312864;1
853;66895425;0
853;68805138;1
853;69373521;1
853;65413922;1
853;63976352;1
853;60952951;1
853;63496175;1
853;63167404;1
853;69023631;1
853;61034145;1
853;63489330;1
853;67034369;1
853;69244163;1
853;69520003;1
853;62534712;1
853;66292968;1
853;69756142;1
853;65816567;1
853;67769237;1
853;65581507;1
853;62521088;1
853;69387179;1
854;67899241;0
854;69413617;1
854;61545271;1
858;65214977;0
858;60639586;1
858;63047935;1
858;62419546;1
858;66934084;1
858;62269000;1
858;63406060;1
858;68640804;1
858;69035740;1
858;62935438;1
859;61763583;0
859;64298641;1
861;65209987;0
861;68371745;1
861;64127672;1
861;65803331;1
861;67093136;1
861;60946941;1
861;67901945;1
862;63951114;0
862;63958735;1
862;69116854;1
862;61937888;1
862;69771614;1
862;60989978;1
862;64493666;1
863;65969730;0
863;60323969;0
863;65776902;1
863;68642132;1
863;62044434;1
863;67684210;1
863;66298152;1
863;62929435;1
863;60927706;1
863;69200601;1
863;64941386;1
863;67467872;1
863;69509672;1
863;66740581;1
864;69015780;0
864;61315306;0
864;67856578;1
864;65694106;1
864;67283331;1
864;60122628;1
864;60670980;1
864;69594377;1
864;64358070;1
864;68438628;1
864;66444664;1
864;63470636;1
864;63224079;1
864;64107495;1
864;61928896;1
865;66950291;0
865;65430708;0
865;61010703;1
865;66847149;1
865;65908097;1
865;66775917;1
865;69233067;1
865;61511543;1
865;66329046;1
865;61943948;1
865;62679533;1
865;61642119;1
865;67351070;1
865;69962142;1
865;60754738;1
866;62910207;0
866;69641318;0
866;68630646;1
866;62894571;1
866;61501937;1
866;61858743;1
866;65285180;1
866;66751688;1
866;64387008;1
866;63511759;1
866;68155046;1
866;62184169;1
867;68728453;0
867;65661024;1
870;64925873;0
870;63302243;1
870;60801458;1
871;69393666;0
871;61200414;1
872;62076065;0
872;62782120;1
873;68620805;0
873;67649914;1
874;62949690;0
874;62193983;1
874;67086191;1
874;62113528;1
876;65108123;0
876;61743335;1
876;63923734;1
880;62195386;0
880;68646248;1
881;68419617;0
881;62024403;1
881;66694073;1
882;63576333;0
882;60643143;1
882;67405194;1
882;66638135;1
882;61771085;1
882;63763055;1
882;63601861;1
882;61446451;1
882;60759685;1
882;60154017;1
882;64778900;1
882;61569137;1
882;65594376;1
882;63447025;1
883;67364819;0
883;65075552;1
883;67724288;1
883;64921540;1
883;66319269;1
883;61650361;1
883;62154877;1
883;66361930;1
883;61211784;1
883;63303758;1
883;69259329;1
883;62006750;1
883;64300334;1
883;64781540;1
883;68841180;1
884;62522076;0
884;65822933;1
884;64476332;1
884;65926444;1
884;65131823;1
884;68139992;1
884;66773421;1
884;66765727;1
884;63935220;1
884;62031077;1
884;66700754;1
884;65677893;1
884;61380446;1
884;67184059;1
884;60209531;1
886;60550568;0
886;68729174;0
886;61111481;1
886;65619580;1
886;62618313;1
886;63280786;1
886;64873309;1
886;63790127;1
886;63174306;1
888;66840375;0
888;60726518;1
888;62939721;1
888;61966605;1
888;66142160;1
888;67626285;1
888;69837295;1
888;61552134;1
891;63593884;0
891;68616842;1
891;69085330;1
891;63719468;1
891;64070919;1
891;60789486;1
891;67476519;1
891;67526662;1
891;68238481;1
891;60286346;1
891;65341896;1
891;67073354;1
891;65187117;1
891;65264446;1
891;61634204;1
891;68523861;1
891;67066018;1
891;65140886;1
891;68615690;1
891;68693034;1
891;64834936;1
892;68107934;0
892;66984016;1
892;67431292;1
892;68965089;1
892;63103978;1
892;66808395;1
892;69151830;1
892;61572425;1
892;63749486;1
892;64178300;1
892;67794055;1
892;61470609;1
892;69371748;1
892;61595331;1
893;64669331;0
893;64407293;1
893;66152667;1
893;62770890;1
893;61712585;1
893;61153676;1
893;68162966;1
893;67952772;1
893;63360848;1
893;65347714;1
893;61994056;1
893;61262686;1
893;67911252;1
893;62461641;1
893;69000579;1
893;67686574;1
893;67925273;1
893;69710020;1
893;61645318;1
893;64260345;1
893;62394153;1
894;68201593;0
894;65453411;1
894;64598208;1
894;68115596;1
894;67906796;1
895;64569231;0
895;64352719;1
895;63487009;1
895;69040591;1
895;68907417;1
896;68136868;0
896;66128488;1
896;61802470;1
896;63380434;1
896;68027192;1
897;69375846;0
897;65672615;1
897;62472716;1
898;62311182;0
898;68230207;1
898;61434805;1
898;62473864;1
899;65317023;0
899;63914016;1
899;68178269;1
899;61835424;1
899;69149270;1
900;62715513;0
900;68440383;1
900;61482173;1
900;62822230;1
900;63179965;1
901;64777862;0
901;62983657;1
901;67356046;1
901;68934841;1
901;61785366;1
902;63791738;0
902;67334039;1
902;66632118;1
902;65256474;1
902;61512136;1
902;65490281;1
903;68747126;0
903;69205527;1
903;62784356;1
903;68043798;1
903;69896678;1
903;67657188;1
903;65483582;1
903;66069082;1
908;62580656;0
